,DFCAd,Participant,Frequence,TypeDistractor,Distance
608,-1.61194368903,KM,F2,Td,33.75
609,-1.21240173271,KM,F2,Td,33.75
610,-1.38262836922,KM,F2,Td,33.75
611,-1.44619235254,KM,F2,Td,33.75
612,-1.46007772004,KM,F2,Td,45.0
613,-0.731744432373,KM,F2,Td,45.0
614,0.206894759814,KM,F2,Td,45.0
615,0.389317745383,KM,F2,Td,45.0
616,0.166340426557,KM,F2,Td,45.0
617,-0.734004071826,KM,F2,Td,45.0
618,-0.083868937202,KM,F2,Td,45.0
619,-1.19979636035,KM,F2,Td,45.0
620,-1.40121651208,KM,F2,Td,45.0
621,-1.10478078988,KM,F2,Td,45.0
622,-1.17264661533,KM,F2,Td,45.0
623,0.690839454521,KM,F2,Td,45.0
624,-0.0816138597475,KM,F2,Td,45.0
625,-1.04597372058,KM,F2,Td,45.0
626,-0.869609365987,KM,F2,Td,45.0
627,-3.78383671517,KM,F2,Td,45.0
628,-5.24864184861,KM,F2,Td,45.0
629,-0.643630149785,KM,F2,Td,45.0
630,0.285733960765,KM,F2,Td,45.0
631,-0.415544685961,KM,F2,Td,45.0
632,-4.90281105622,KM,F2,Td,45.0
633,-0.672999041371,KM,F2,Td,45.0
634,-3.38609827388,KM,F2,Td,45.0
635,-0.761120901563,KM,F2,Td,45.0
636,-3.288397918,KM,F2,Td,45.0
637,-1.14776105771,KM,F2,Td,45.0
638,-0.955519693228,KM,F2,Td,45.0
639,-0.779199970151,KM,F2,Td,45.0
640,-4.67175100538,KM,F2,Td,45.0
641,-0.052889955116,KM,F2,Td,45.0
642,0.348261075713,KM,F2,Td,45.0
643,0.564378091775,KM,F2,Td,45.0
644,0.222115891721,KM,F2,Td,45.0
645,-3.91211273444,KM,F2,Td,45.0
646,-0.0754426595758,KM,F2,Td,45.0
647,-0.38232250769,KM,F2,Td,45.0
648,-0.556201187461,KM,F2,Td,45.0
649,-0.0393591374069,KM,F2,Td,45.0
650,-1.73945385322,KM,F2,Td,45.0
651,0.438330317176,KM,F2,Td,45.0
652,-1.38160848148,KM,F2,Td,45.0
653,-1.54690426955,KM,F2,Td,45.0
654,0.192824248332,KM,F2,Td,45.0
655,0.701613609411,KM,F2,Td,45.0
656,0.131978315235,KM,F2,Td,45.0
657,-0.438766516864,KM,F2,Td,45.0
658,-0.258180560818,KM,F2,Td,45.0
659,-2.3674994769,KM,F2,Td,45.0
660,0.339252561798,KM,F2,Td,45.0
661,-0.773111313,KM,F2,Td,45.0
662,0.937671900532,KM,F2,Td,45.0
663,-4.99025927,KM,F2,Td,45.0
664,-0.811536673539,KM,F2,Td,45.0
665,-0.273977753957,KM,F2,Td,45.0
666,-2.9713056961,KM,F2,Td,45.0
667,-1.17565013874,KM,F2,Td,45.0
668,0.514385180316,KM,F2,Td,56.25
669,0.0547517566145,KM,F2,Td,56.25
670,-0.286613859521,KM,F2,Td,56.25
671,0.518864941087,KM,F2,Td,56.25
672,-4.41843844427,KM,F2,Td,56.25
673,-0.610432505003,KM,F2,Td,56.25
674,-0.754477631065,KM,F2,Td,56.25
675,-1.17803662461,KM,F2,Td,56.25
676,-0.0350359235658,KM,F2,Td,56.25
677,0.113096031011,KM,F2,Td,56.25
678,-0.718459260774,KM,F2,Td,56.25
679,-0.743221386325,KM,F2,Td,56.25
680,0.783013008181,KM,F2,Td,56.25
681,-1.67896729621,KM,F2,Td,56.25
682,-0.383267887457,KM,F2,Td,56.25
683,0.0300634252541,KM,F2,Td,56.25
684,-0.0552426685168,KM,F2,Td,56.25
685,0.290285897264,KM,F2,Td,56.25
686,-1.29755479572,KM,F2,Td,56.25
687,-1.3945567807,KM,F2,Td,56.25
688,0.465102008448,KM,F2,Td,56.25
689,-0.761231597336,KM,F2,Td,56.25
690,0.581572311757,KM,F2,Td,56.25
691,-1.05180520975,KM,F2,Td,56.25
692,0.256652411478,KM,F2,Td,56.25
693,-0.237359756416,KM,F2,Td,56.25
694,0.0568556059527,KM,F2,Td,56.25
695,-0.131761881249,KM,F2,Td,56.25
696,-0.682688886326,KM,F2,Td,56.25
697,-0.790758009481,KM,F2,Td,56.25
698,-0.439689396205,KM,F2,Td,56.25
699,0.101743273156,KM,F2,Td,56.25
700,-1.94593485214,KM,F2,Td,56.25
701,-1.91429298858,KM,F2,Td,56.25
702,-0.131761881249,KM,F2,Td,56.25
703,0.0905221310625,KM,F2,Td,56.25
704,-1.36781139261,KM,F2,Td,56.25
705,-0.934914791545,KM,F2,Td,56.25
706,-1.11070334889,KM,F2,Td,56.25
707,-0.723209882528,KM,F2,Td,56.25
708,-0.588163132658,KM,F2,Td,56.25
709,-1.34976168162,KM,F2,Td,56.25
710,-0.869584694371,KM,F2,Td,56.25
711,-0.300289871904,KM,F2,Td,56.25
712,0.545675705889,KM,F2,Td,56.25
713,0.554635315535,KM,F2,Td,56.25
714,-0.311584312876,KM,F2,Td,67.5
715,0.0125785862443,KM,F2,Td,67.5
716,0.233618296032,KM,F2,Td,67.5
717,1.03089672373,KM,F2,Td,67.5
718,-0.466010578898,KM,F2,Td,67.5
719,-1.87613468518,KM,F2,Td,67.5
720,-0.0991463797888,KM,F2,Td,67.5
721,-1.05782215584,KM,F2,Td,67.5
722,-2.32229280976,KM,F2,Td,67.5
723,0.72618011749,KM,F2,Td,67.5
724,-0.108086914865,KM,F2,Td,67.5
725,-0.121498418564,KM,F2,Td,67.5
726,-0.36304778609,KM,F2,Td,67.5
727,-0.466010578898,KM,F2,Td,67.5
728,-0.54214392849,KM,F2,Td,67.5
729,-0.333958259535,KM,F2,Td,67.5
730,-0.526467316845,KM,F2,Td,67.5
731,-0.342908474763,KM,F2,Td,67.5
732,0.7773711169,KM,F2,Td,67.5
733,-0.67431821172,KM,F2,Td,67.5
734,-1.13190207632,KM,F2,Td,67.5
735,-0.759487547614,KM,F2,Td,67.5
736,-0.302635371867,KM,F2,Td,67.5
737,-1.4486725694,KM,F2,Td,67.5
738,-0.325943452494,KM,F2,Td,67.5
739,-1.49460422475,KM,F2,Td,67.5
740,-0.310281610104,KM,F2,Td,67.5
741,-0.863579595333,KM,F2,Td,67.5
742,0.377703359904,KM,F2,Td,67.5
743,0.498087495253,KM,F2,Td,67.5
744,-1.2361631166,KM,F2,Td,67.5
745,-0.556523854143,KM,F2,Td,67.5
746,-0.83891059538,KM,F2,Td,67.5
747,-1.3844540424,KM,F2,Td,67.5
748,-0.265539645366,KM,F2,Td,67.5
749,-0.883765227517,KM,F2,Td,67.5
750,-5.53462555599,KM,F2,Td,67.5
751,-3.61120089163,KM,F2,Td,67.5
752,-0.15148922161,KM,F2,Td,67.5
753,-0.375173625618,KM,F2,Td,67.5
754,0.21931085714,KM,F2,Td,67.5
755,-0.82097111779,KM,F2,Td,67.5
756,1.14776093557,KM,F2,Td,67.5
757,0.292945279849,KM,F2,Td,67.5
758,-0.153724926424,KM,F2,Td,67.5
759,-1.9469211558,KM,F2,Td,67.5
760,-0.124662577797,KM,F2,Td,67.5
761,0.302052717587,KM,F2,Td,78.75
762,-0.672194041361,KM,F2,Td,78.75
763,0.406290930888,KM,F2,Td,78.75
764,0.217730568854,KM,F2,Td,78.75
765,-0.117724797696,KM,F2,Td,78.75
766,-0.645436632334,KM,F2,Td,78.75
767,-1.29528617174,KM,F2,Td,78.75
768,-0.54289980057,KM,F2,Td,78.75
769,-1.03599751782,KM,F2,Td,78.75
770,-0.712336838517,KM,F2,Td,78.75
771,-0.467145855275,KM,F2,Td,78.75
772,0.235485883613,KM,F2,Td,78.75
773,-1.43623695019,KM,F2,Td,78.75
774,-1.71168328245,KM,F2,Td,78.75
775,-0.792646358065,KM,F2,Td,78.75
776,-1.21031223763,KM,F2,Td,78.75
777,-0.629829795086,KM,F2,Td,78.75
778,-0.289017307054,KM,F2,Td,78.75
779,0.399639255279,KM,F2,Td,78.75
780,-0.233385914421,KM,F2,Td,78.75
781,0.246582067736,KM,F2,Td,78.75
782,-1.19689835736,KM,F2,Td,78.75
783,-0.904239804288,KM,F2,Td,78.75
784,0.4351119663,KM,F2,Td,78.75
785,-0.340212460433,KM,F2,Td,78.75
786,0.904442241945,KM,F2,Td,78.75
787,-1.26621238951,KM,F2,Td,78.75
788,1.11212564748,KM,F2,Td,78.75
789,-1.39148088808,KM,F2,Td,78.75
790,-1.01782232234,KM,F2,Td,78.75
791,0.218641598223,KM,F2,Td,78.75
792,-0.114762236876,KM,F2,Td,78.75
793,-0.43092535039,KM,F2,Td,78.75
794,0.269710320269,KM,F2,Td,78.75
795,-0.72527914601,KM,F2,Td,78.75
796,0.0897963444033,KM,F2,Td,78.75
797,-0.73866905166,KM,F2,Td,78.75
798,-1.68254007777,KM,F2,Td,78.75
799,-0.163711293939,KM,F2,Td,78.75
800,-0.94408966941,KM,F2,Td,78.75
801,-1.04464055392,KM,F2,Td,78.75
802,0.52040317569,KM,F2,Td,78.75
803,-1.90903106828,KM,F2,Td,78.75
804,-0.740900787698,KM,F2,Td,78.75
805,-0.886015453568,KM,F2,Td,78.75
806,-1.32419563239,KM,F2,Td,78.75
807,-0.874849182434,KM,F2,Td,78.75
808,0.158673138246,KM,F2,Td,78.75
809,-0.832422811088,KM,F2,Td,78.75
810,-0.970898567329,KM,F2,Td,78.75
811,0.493797640891,KM,F2,Td,78.75
812,-0.30304609865,KM,F2,Td,90.0
813,1.19578167101,KM,F2,Td,90.0
814,-0.44279050501,KM,F2,Td,90.0
815,-0.156765417613,KM,F2,Td,90.0
816,-1.28794260628,KM,F2,Td,90.0
817,-1.39496268021,KM,F2,Td,90.0
818,-0.695936498193,KM,F2,Td,90.0
819,0.380742523778,KM,F2,Td,90.0
820,-0.298611564915,KM,F2,Td,90.0
821,-0.971681572021,KM,F2,Td,90.0
822,-1.39496268021,KM,F2,Td,90.0
823,0.802004388715,KM,F2,Td,90.0
824,-0.0083938726094,KM,F2,Td,90.0
825,-0.618178934953,KM,F2,Td,90.0
826,0.0889744915086,KM,F2,Td,90.0
827,-0.212160425254,KM,F2,Td,90.0
828,-1.00061360073,KM,F2,Td,90.0
829,-0.229890530303,KM,F2,Td,90.0
830,-0.385104953635,KM,F2,Td,90.0
831,-0.9294041771,KM,F2,Td,90.0
832,0.250394047602,KM,F2,Td,90.0
833,-0.55821702304,KM,F2,Td,90.0
834,0.32428181765,KM,F2,Td,90.0
835,-2.61437437255,KM,F2,Td,90.0
836,-0.839109264306,KM,F2,Td,90.0
837,0.818228165474,KM,F2,Td,90.0
838,-0.799095929553,KM,F2,Td,90.0
839,-0.816878574786,KM,F2,Td,90.0
840,0.156351868564,KM,F2,Td,90.0
841,0.27126966625,KM,F2,Td,90.0
842,0.816026448935,KM,F2,Td,90.0
843,0.291151217166,KM,F2,Td,90.0
844,-1.19738271771,KM,F2,Td,90.0
845,-0.0803607566131,KM,F2,Td,90.0
846,-0.823547503868,KM,F2,Td,90.0
847,-0.879131158964,KM,F2,Td,90.0
848,-1.42024609424,KM,F2,Td,90.0
849,-2.10148290841,KM,F2,Td,90.0
850,-0.859119143916,KM,F2,Td,90.0
851,-1.27758458874,KM,F2,Td,90.0
852,0.708104554163,KM,F2,Td,90.0
853,-0.727982360529,KM,F2,Td,90.0
854,-0.974773452358,KM,F2,Td,90.0
855,-0.608040385388,KM,F2,Td,90.0
856,-1.11498733792,KM,F2,Td,90.0
857,-0.131285800236,KM,F2,Td,90.0
858,-1.33329955331,KM,F2,Td,90.0
859,0.478229707782,GM,F2,Td,11.25
860,0.67153970927,GM,F2,Td,11.25
861,-0.0813654173159,GM,F2,Td,11.25
862,-0.390791110754,GM,F2,Td,11.25
863,-0.0404142510433,GM,F2,Td,11.25
864,0.0369361295151,GM,F2,Td,11.25
865,-0.597843901455,GM,F2,Td,11.25
866,-0.531859548303,GM,F2,Td,11.25
867,0.403172580647,GM,F2,Td,11.25
868,-0.145068435991,GM,F2,Td,11.25
869,-0.591017920547,GM,F2,Td,11.25
870,-0.502280474368,GM,F2,Td,11.25
871,-0.64562582388,GM,F2,Td,11.25
872,-0.634249168603,GM,F2,Td,11.25
873,0.507796587764,GM,F2,Td,11.25
874,-0.413543890504,GM,F2,Td,11.25
875,0.817070671091,GM,F2,Td,11.25
876,0.130208077053,GM,F2,Td,11.25
877,0.610138486463,GM,F2,Td,11.25
878,0.0437610413821,GM,F2,Td,11.25
879,-0.54778677612,GM,F2,Td,11.25
880,1.22853952773,GM,F2,Td,11.25
881,0.355406998464,GM,F2,Td,11.25
882,0.150681847975,GM,F2,Td,11.25
883,1.52395050814,GM,F2,Td,11.25
884,-0.306606680518,GM,F2,Td,11.25
885,0.131683917042,GM,F2,Td,11.25
886,-0.509887810161,GM,F2,Td,11.25
887,0.750293221972,GM,F2,Td,11.25
888,2.08845231817,GM,F2,Td,11.25
889,-0.705564684901,GM,F2,Td,11.25
890,0.0907375588569,GM,F2,Td,11.25
891,0.281812391846,GM,F2,Td,11.25
892,1.02083207478,GM,F2,Td,11.25
893,0.393262210203,GM,F2,Td,11.25
894,-0.62137768014,GM,F2,Td,11.25
895,0.602490545337,GM,F2,Td,11.25
896,0.0952871982451,GM,F2,Td,11.25
897,1.2617494972,GM,F2,Td,11.25
898,1.37309325022,GM,F2,Td,11.25
899,-0.343794523574,GM,F2,Td,11.25
900,0.502429034401,GM,F2,Td,11.25
901,-0.430253331576,GM,F2,Td,11.25
902,-0.644130877843,GM,F2,Td,11.25
903,-0.40750084892,GM,F2,Td,11.25
904,-0.44162961318,GM,F2,Td,11.25
905,0.174904076136,GM,F2,Td,11.25
906,0.350047970526,GM,F2,Td,11.25
907,-0.744245311501,GM,F2,Td,11.25
908,0.0725388937027,GM,F2,Td,11.25
909,-1.53090267545,GM,F2,Td,22.5
910,1.50286951537,GM,F2,Td,22.5
911,-0.236654513223,GM,F2,Td,22.5
912,-0.877969813203,GM,F2,Td,22.5
913,1.33503931308,GM,F2,Td,22.5
914,-0.420828019209,GM,F2,Td,22.5
915,-0.880244505139,GM,F2,Td,22.5
916,-1.80621487802,GM,F2,Td,22.5
917,-1.82896819704,GM,F2,Td,22.5
918,-0.743768604266,GM,F2,Td,22.5
919,-1.3033821587,GM,F2,Td,22.5
920,-1.00080733143,GM,F2,Td,22.5
921,0.0770441875129,GM,F2,Td,22.5
922,0.701807167105,GM,F2,Td,22.5
923,-0.698279326188,GM,F2,Td,22.5
924,-0.559546163031,GM,F2,Td,22.5
925,-0.47540375365,GM,F2,Td,22.5
926,-0.504966650521,GM,F2,Td,22.5
927,0.853936226376,GM,F2,Td,22.5
928,-0.313958093421,GM,F2,Td,22.5
929,1.33277095728,GM,F2,Td,22.5
930,-1.38073759393,GM,F2,Td,22.5
931,-0.293494828518,GM,F2,Td,22.5
932,-1.97700885274,GM,F2,Td,22.5
933,-0.580238410417,GM,F2,Td,22.5
934,2.57761721259,GM,F2,Td,22.5
935,-1.09197773777,GM,F2,Td,22.5
936,-0.6143482789,GM,F2,Td,22.5
937,-0.584786335728,GM,F2,Td,22.5
938,-1.01918641133,GM,F2,Td,22.5
939,-1.3899948789,GM,F2,Td,22.5
940,0.233499686679,GM,F2,Td,22.5
941,-1.25804340721,GM,F2,Td,22.5
942,-1.60386013006,GM,F2,Td,22.5
943,-0.21419361279,GM,F2,Td,22.5
944,0.0585422576982,GM,F2,Td,22.5
945,0.758110323552,GM,F2,Td,22.5
946,-1.75857818499,GM,F2,Td,22.5
947,-0.207374184185,GM,F2,Td,22.5
948,-1.85186583494,GM,F2,Td,22.5
949,0.478823954051,GM,F2,Td,22.5
950,-0.155093589358,GM,F2,Td,22.5
951,0.151706369392,GM,F2,Td,22.5
952,-1.74947700811,GM,F2,Td,22.5
953,-1.83593861029,GM,F2,Td,22.5
954,0.0403626163636,GM,F2,Td,22.5
955,-1.22846909053,GM,F2,Td,22.5
956,-0.537034013221,GM,F2,Td,22.5
957,0.524244710587,GM,F2,Td,22.5
958,-0.996439752435,GM,F2,Td,22.5
959,-0.675748480879,GM,F2,Td,22.5
960,-1.13064932198,GM,F2,Td,22.5
961,0.525755219374,GM,F2,Td,33.75
962,-0.0911119879943,GM,F2,Td,33.75
963,-2.58223903499,GM,F2,Td,33.75
964,-1.13129001432,GM,F2,Td,33.75
965,-2.80293713985,GM,F2,Td,33.75
966,-2.20458567562,GM,F2,Td,33.75
967,0.453222967164,GM,F2,Td,33.75
968,-0.0479979832147,GM,F2,Td,33.75
969,-1.70192654344,GM,F2,Td,33.75
970,-1.70874875055,GM,F2,Td,33.75
971,-1.59732429024,GM,F2,Td,33.75
972,-1.96119563494,GM,F2,Td,33.75
973,-1.45635415374,GM,F2,Td,33.75
974,-1.60641976244,GM,F2,Td,33.75
975,-0.68141011012,GM,F2,Td,33.75
976,-1.8292805305,GM,F2,Td,33.75
977,-1.14492672498,GM,F2,Td,33.75
978,-0.656424855646,GM,F2,Td,33.75
979,-1.990764455,GM,F2,Td,33.75
980,-1.06538234815,GM,F2,Td,33.75
981,-0.511074510887,GM,F2,Td,33.75
982,-0.200046436963,GM,F2,Td,33.75
983,0.811237072253,GM,F2,Td,33.75
984,-2.25918236339,GM,F2,Td,33.75
985,-2.74833047187,GM,F2,Td,33.75
986,-1.34950250692,GM,F2,Td,33.75
987,-0.427058669623,GM,F2,Td,33.75
988,-1.51319471679,GM,F2,Td,33.75
989,-1.69965248292,GM,F2,Td,33.75
990,-1.40179017374,GM,F2,Td,33.75
991,0.367076309239,GM,F2,Td,33.75
992,-1.84974929877,GM,F2,Td,33.75
993,-1.15548812591,GM,F2,Td,33.75
994,-1.71456334788,GM,F2,Td,33.75
995,-2.86314251798,GM,F2,Td,33.75
996,1.037056126,GM,F2,Td,33.75
997,-2.18753091145,GM,F2,Td,33.75
998,-2.29215392305,GM,F2,Td,33.75
999,0.280897061723,GM,F2,Td,33.75
1000,1.4077952178,GM,F2,Td,33.75
1001,-1.82823904443,GM,F2,Td,33.75
1002,-2.73346251094,GM,F2,Td,33.75
1003,-1.76685258278,GM,F2,Td,33.75
1004,-2.1238512243,GM,F2,Td,33.75
1005,-0.565060391845,GM,F2,Td,33.75
1006,0.704430332943,GM,F2,Td,33.75
1007,-3.09748937642,GM,F2,Td,33.75
1008,0.631984552669,GM,F2,Td,33.75
1009,-0.712615929124,GM,F2,Td,33.75
1010,-0.54917199811,GM,F2,Td,33.75
1011,-1.5986277424,GM,F2,Td,33.75
1012,-1.59180844883,GM,F2,Td,33.75
1013,0.228776032902,GM,F2,Td,33.75
1014,-1.26454586795,GM,F2,Td,33.75
1015,-2.43090432114,GM,F2,Td,33.75
1016,-1.93283157623,GM,F2,Td,33.75
1017,0.636512793853,GM,F2,Td,33.75
1018,-1.12368263521,GM,F2,Td,33.75
1019,-0.569600012913,GM,F2,Td,33.75
1020,-2.34219364928,GM,F2,Td,33.75
1021,-1.87826030273,GM,F2,Td,33.75
1022,-1.08279191841,GM,F2,Td,33.75
1023,-1.86461790942,GM,F2,Td,33.75
1024,-1.75093817732,GM,F2,Td,33.75
1025,-1.68046317236,GM,F2,Td,33.75
1026,-3.16347264133,GM,F2,Td,33.75
1027,-2.77441342724,GM,F2,Td,33.75
1028,-1.88735532702,GM,F2,Td,33.75
1029,-3.2772382093,GM,F2,Td,33.75
1030,-2.05069791061,GM,F2,Td,45.0
1031,-1.15613015034,GM,F2,Td,45.0
1032,-1.0427047201,GM,F2,Td,45.0
1033,-1.26504133061,GM,F2,Td,45.0
1034,1.33660110003,GM,F2,Td,45.0
1035,-3.67196436859,GM,F2,Td,45.0
1036,-0.582464189955,GM,F2,Td,45.0
1037,-2.13931171328,GM,F2,Td,45.0
1038,0.397580495226,GM,F2,Td,45.0
1039,-0.106850650925,GM,F2,Td,45.0
1040,-0.263063978455,GM,F2,Td,45.0
1041,-2.32793298106,GM,F2,Td,45.0
1042,-0.929304358992,GM,F2,Td,45.0
1043,-3.04640157169,GM,F2,Td,45.0
1044,0.752291216533,GM,F2,Td,45.0
1045,-0.35364969215,GM,F2,Td,45.0
1046,-3.77662119485,GM,F2,Td,45.0
1047,-0.546208374814,GM,F2,Td,45.0
1048,-3.61053707781,GM,F2,Td,45.0
1049,-0.210986176227,GM,F2,Td,45.0
1050,0.139794901628,GM,F2,Td,45.0
1051,-0.410275671219,GM,F2,Td,45.0
1052,-1.34446933864,GM,F2,Td,45.0
1053,-2.63936040982,GM,F2,Td,45.0
1054,0.874206422811,GM,F2,Td,45.0
1055,-1.89848862191,GM,F2,Td,45.0
1056,-0.066109371089,GM,F2,Td,45.0
1057,1.40646232348,GM,F2,Td,45.0
1058,0.903549490449,GM,F2,Td,45.0
1059,0.212174154364,GM,F2,Td,45.0
1060,-0.913430359051,GM,F2,Td,45.0
1061,-3.88810683999,GM,F2,Td,45.0
1062,1.07274973364,GM,F2,Td,45.0
1063,-0.338388581839,GM,F2,Td,45.0
1064,-3.3157147466,GM,F2,Td,45.0
1065,-3.82975502947,GM,F2,Td,45.0
1066,-1.3577619072,GM,F2,Td,45.0
1067,-2.12710485721,GM,F2,Td,45.0
1068,-3.47718606144,GM,F2,Td,45.0
1069,-2.16116965983,GM,F2,Td,45.0
1070,-2.11347943428,GM,F2,Td,45.0
1071,-0.247900278257,GM,F2,Td,45.0
1072,-0.388166362172,GM,F2,Td,45.0
1073,-1.85011283034,GM,F2,Td,45.0
1074,-2.45192511169,GM,F2,Td,45.0
1075,-0.81379536743,GM,F2,Td,45.0
1076,-3.28387775108,GM,F2,Td,45.0
1077,-3.00193197662,GM,F2,Td,45.0
1078,-0.775289494832,GM,F2,Td,45.0
1079,-3.74331200061,GM,F2,Td,45.0
1080,-4.2961468047,GM,F2,Td,45.0
1081,-3.0360343503,GM,F2,Td,45.0
1082,-0.732257667808,GM,F2,Td,45.0
1083,-4.43493861388,GM,F2,Td,45.0
1084,-2.02719181579,GM,F2,Td,45.0
1085,1.73650042464,GM,F2,Td,45.0
1086,0.527088303456,GM,F2,Td,45.0
1087,-2.01129801444,GM,F2,Td,45.0
1088,-2.21340576699,GM,F2,Td,45.0
1089,-2.33606283132,GM,F2,Td,45.0
1090,-3.19519348461,GM,F2,Td,45.0
1091,-1.0788986608,GM,F2,Td,45.0
1092,-1.21264201424,GM,F2,Td,45.0
1093,-3.53404672134,GM,F2,Td,45.0
1094,-1.42201836161,GM,F2,Td,56.25
1095,-1.35862228662,GM,F2,Td,56.25
1096,-0.126828605313,GM,F2,Td,56.25
1097,1.33581233904,GM,F2,Td,56.25
1098,-4.14389072896,GM,F2,Td,56.25
1099,-0.713932707245,GM,F2,Td,56.25
1100,0.526702545045,GM,F2,Td,56.25
1101,-1.91365801104,GM,F2,Td,56.25
1102,-1.39031909147,GM,F2,Td,56.25
1103,-0.804347338587,GM,F2,Td,56.25
1104,-5.11070306754,GM,F2,Td,56.25
1105,0.0197785512578,GM,F2,Td,56.25
1106,-0.770439132979,GM,F2,Td,56.25
1107,-0.652916054918,GM,F2,Td,56.25
1108,1.94536944578,GM,F2,Td,56.25
1109,-1.35183043672,GM,F2,Td,56.25
1110,0.747209483961,GM,F2,Td,56.25
1111,-1.73914244294,GM,F2,Td,56.25
1112,0.582971352191,GM,F2,Td,56.25
1113,0.310524410409,GM,F2,Td,56.25
1114,0.906850567341,GM,F2,Td,56.25
1115,0.814675318593,GM,F2,Td,56.25
1116,-1.38126260912,GM,F2,Td,56.25
1117,-0.487999641905,GM,F2,Td,56.25
1118,-0.00502693010324,GM,F2,Td,56.25
1119,-0.499292709592,GM,F2,Td,56.25
1120,-1.748206535,GM,F2,Td,56.25
1121,2.59342251103,GM,F2,Td,56.25
1122,-0.625801006313,GM,F2,Td,56.25
1123,2.28752860457,GM,F2,Td,56.25
1124,-0.672222886588,GM,F2,Td,56.25
1125,1.508001074,GM,F2,Td,56.25
1126,0.471876249607,GM,F2,Td,56.25
1127,1.35578608537,GM,F2,Td,56.25
1128,-2.23953768036,GM,F2,Td,56.25
1129,-0.780556891602,GM,F2,Td,56.25
1130,-5.48380370592,GM,F2,Td,56.25
1131,0.0872782325488,GM,F2,Td,56.25
1132,-1.33406547721,GM,F2,Td,56.25
1133,-2.3460591645,GM,F2,Td,56.25
1134,-0.685762610635,GM,F2,Td,56.25
1135,1.04880762477,GM,F2,Td,56.25
1136,-0.115361058792,GM,F2,Td,56.25
1137,-1.46975236842,GM,F2,Td,56.25
1138,-1.71863942728,GM,F2,Td,56.25
1139,-0.988298680979,GM,F2,Td,56.25
1140,-0.0455464776004,GM,F2,Td,56.25
1141,0.202040999955,GM,F2,Td,56.25
1142,-0.843768671493,GM,F2,Td,56.25
1143,0.042260048926,GM,F2,Td,56.25
1144,-2.9675207204,GM,F2,Td,56.25
1145,1.38937182823,GM,F2,Td,56.25
1146,-1.82955855429,GM,F2,Td,56.25
1147,-2.39819566547,GM,F2,Td,56.25
1148,-4.59663336849,GM,F2,Td,56.25
1149,-0.647401575576,GM,F2,Td,56.25
1150,0.478618556494,GM,F2,Td,56.25
1151,0.27627321629,GM,F2,Td,56.25
1152,-0.613557510044,GM,F2,Td,56.25
1153,0.453018447836,GM,F2,Td,67.5
1154,-0.0344833043789,GM,F2,Td,67.5
1155,-1.21753050208,GM,F2,Td,67.5
1156,-0.421536291995,GM,F2,Td,67.5
1157,1.72874785432,GM,F2,Td,67.5
1158,-2.07205346129,GM,F2,Td,67.5
1159,-0.020991517908,GM,F2,Td,67.5
1160,1.11194062726,GM,F2,Td,67.5
1161,0.374453145515,GM,F2,Td,67.5
1162,-2.95792190557,GM,F2,Td,67.5
1163,-1.71914585856,GM,F2,Td,67.5
1164,-4.22023536907,GM,F2,Td,67.5
1165,0.140855444618,GM,F2,Td,67.5
1166,1.09403585179,GM,F2,Td,67.5
1167,-3.77041714604,GM,F2,Td,67.5
1168,1.95177795249,GM,F2,Td,67.5
1169,1.29090835679,GM,F2,Td,67.5
1170,0.102650711342,GM,F2,Td,67.5
1171,0.493413626141,GM,F2,Td,67.5
1172,0.448529680898,GM,F2,Td,67.5
1173,1.10970260928,GM,F2,Td,67.5
1174,-4.36568729937,GM,F2,Td,67.5
1175,0.23521909116,GM,F2,Td,67.5
1176,0.405882284521,GM,F2,Td,67.5
1177,-0.25044497265,GM,F2,Td,67.5
1178,-0.423788195311,GM,F2,Td,67.5
1179,0.194781822313,GM,F2,Td,67.5
1180,-1.96343145477,GM,F2,Td,67.5
1181,-0.951215479594,GM,F2,Td,67.5
1182,-1.44565172244,GM,F2,Td,67.5
1183,0.0622425480658,GM,F2,Td,67.5
1184,0.120523039026,GM,F2,Td,67.5
1185,0.608596578833,GM,F2,Td,67.5
1186,-1.30451006027,GM,F2,Td,67.5
1187,-0.052118874436,GM,F2,Td,67.5
1188,0.494509843687,GM,F2,Td,67.5
1189,-1.72849587761,GM,F2,Td,67.5
1190,-0.959909334685,GM,F2,Td,67.5
1191,0.472132944494,GM,F2,Td,67.5
1192,1.47452762631,GM,F2,Td,67.5
1193,-0.570783495338,GM,F2,Td,67.5
1194,-0.179999515064,GM,F2,Td,67.5
1195,1.61922792608,GM,F2,Td,67.5
1196,-1.99716703328,GM,F2,Td,67.5
1197,-2.11463824357,GM,F2,Td,67.5
1198,0.27287956642,GM,F2,Td,67.5
1199,0.809779441824,GM,F2,Td,67.5
1200,0.349019708806,GM,F2,Td,67.5
1201,1.63480453555,GM,F2,Td,67.5
1202,0.807545118717,GM,F2,Td,67.5
1203,0.237040072099,GM,F2,Td,67.5
1204,-0.811389766918,GM,F2,Td,67.5
1205,-0.591012884999,GM,F2,Td,67.5
1206,0.807545118717,GM,F2,Td,67.5
1207,-2.21858878707,GM,F2,Td,67.5
1208,0.0375810467488,GM,F2,Td,67.5
1209,-3.76303355644,GM,F2,Td,67.5
1210,0.534782536955,GM,F2,Td,67.5
1211,0.0263704180233,GM,F2,Td,67.5
1212,0.595027099643,GM,F2,Td,78.75
